5064,21.112008,-101.688216
5065,21.145457,-101.645839
5066,21.068814,-101.638751
5067,21.14546,-101.64574
5068,21.135372,-101.718016
5069,21.106748,-101.711731
5070,21.099513,-101.606101
5071,21.14202,-101.63311
5072,21.171693,-101.737846
5073,21.169479,-101.737404
5074,21.120098,-101.626724
5075,21.144806,-101.658857
5076,21.146038,-101.666372
5077,21.14627,-101.668294
5078,21.146656,-101.67121
5084,21.182097,-101.666393
5085,21.163911,-101.69281
5086,21.107587,-101.586373
5087,21.124444,-101.619941
5088,21.124007,-101.61981
5089,21.124764,-101.626853
5090,21.10838,-101.591289
5093,21.126241,-101.634922
5094,21.125904,-101.635144
5095,21.140348,-101.750767
5096,21.079256,-101.644099
5097,21.101136,-101.678368
5098,21.079031,-101.643515
5099,21.077111,-101.641595
5100,21.062244,-101.62283
5101,21.104996,-101.574341
5102,21.105214,-101.574189
5109,21.10545,-101.700454
5110,21.195185,-101.667267
5111,21.187931,-101.664286
5112,21.079831,-101.756138
5113,21.079084,-101.756431
5114,21.16711,-101.667933
5115,21.184425,-101.666966
5116,21.128086,-101.661841
5117,21.131499,-101.676649
5118,21.130799,-101.674902
5119,21.129959,-101.67269
5120,21.129176,-101.669841
5121,21.128479,-101.665125
5122,21.169698,-101.697587
5123,21.082532,-101.625648
5124,21.210445,-101.682227
5125,21.210668,-101.683602
5126,21.059927,-101.611556
5127,21.059846,-101.61164
5128,21.060703,-101.615319
5130,21.071523,-101.629951
5131,21.072322,-101.631382
5132,21.074074,-101.630943
5133,21.075944,-101.630466
5134,21.076614,-101.63234
5135,21.063644,-101.627714
5136,21.064469,-101.630534
5137,21.063999,-101.629112
5138,21.065095,-101.632022
5139,21.06503,-101.632292
5140,21.066843,-101.633025
5141,21.066397,-101.633014
5142,21.069283,-101.632421
5144,21.081925,-101.633377
5145,21.079665,-101.632518
5146,21.076626,-101.634043
5147,21.076151,-101.632626
5148,21.070303,-101.634186
5149,21.072775,-101.63353
5150,21.074387,-101.633086
5151,21.0745,-101.634134
5152,21.072252,-101.634627
5153,21.07009,-101.635089
5154,21.083318,-101.635734
5155,21.084657,-101.636789
5156,21.080964,-101.636504
5157,21.163852,-101.663865
5158,21.187063,-101.670565
5159,21.181431,-101.704364
5160,21.139751,-101.745092
5161,21.114864,-101.634358
5162,21.120697,-101.657052
5163,21.165821,-101.673557
5164,21.165036,-101.672494
5165,21.164855,-101.67199
5166,21.166001,-101.673583
5167,21.109909,-101.593523
5168,21.111454,-101.592235
5169,21.111481,-101.592408
5171,21.115793,-101.63448
5172,21.128333,-101.718102
5173,21.126507,-101.718894
5174,21.123946,-101.720353
5175,21.122187,-101.721342
5179,21.077603,-101.604807
5180,21.146966,-101.765113
5181,21.146596,-101.763404
5182,21.148257,-101.762573
5183,21.149834,-101.761718
5184,21.149829,-101.760434
5185,21.148753,-101.758207
5186,21.147871,-101.756373
5187,21.148208,-101.756934
5188,21.148975,-101.758442
5189,21.149948,-101.760588
5190,21.165403,-101.66252
5191,21.167873,-101.660573
5192,21.170244,-101.658366
5193,21.169969,-101.659084
5194,21.16623,-101.662434
5195,21.119716,-101.729691
5196,21.118286,-101.729803
5197,21.116457,-101.729395
5198,21.114548,-101.728325
5199,21.112496,-101.727716
5200,21.112,-101.727659
5201,21.11418,-101.728045
5202,21.115936,-101.728994
5203,21.117713,-101.729685
5204,21.119767,-101.72954
5217,21.09082,-101.629197
5218,21.08851,-101.633473
5219,21.087514,-101.635404
5220,21.084919,-101.637203
5221,21.090146,-101.627887
5222,21.08916,-101.625697
5223,21.087964,-101.623309
5224,21.116802,-101.700293
5225,21.140123,-101.763926
5226,21.149057,-101.639566
5227,21.149337,-101.640849
5228,21.087478,-101.632495
5229,21.088257,-101.630988
5230,21.089243,-101.628984
5231,21.162267,-101.733455
5232,21.164654,-101.734541
5233,21.111464,-101.692544
5234,21.069263,-101.629184
5235,21.066231,-101.631126
5238,21.067368,-101.630257
5239,21.068667,-101.629423
5241,21.064815,-101.627956
5242,21.06797,-101.629989
5243,21.08205,-101.644007
5244,21.148656,-101.762498
5246,21.098412,-101.59184
5247,21.098413,-101.591526
5248,21.100366,-101.596258
5249,21.100485,-101.596301
5250,21.067283,-101.624108
5251,21.093693,-101.584205
5252,21.092789,-101.582699
5253,21.095809,-101.587277
5254,21.112824,-101.695134
5255,21.076787,-101.604203
5256,21.093906,-101.580053
5257,21.095032,-101.578229
5258,21.096029,-101.576745
5260,21.097103,-101.589668
5263,21.09693,-101.589135
5264,21.146361,-101.70937
5265,21.146552,-101.708843
5266,21.188409,-101.670483
5267,21.190028,-101.670317
5268,21.191656,-101.669627
5269,21.191553,-101.669848
5270,21.189927,-101.670442
5271,21.188489,-101.670645
5272,21.145808,-101.668347
5273,21.091785,-101.665082
5274,21.092195,-101.666974
5275,21.090532,-101.668585
5276,21.114829,-101.709984
5278,21.129101,-101.636983
5279,21.09888,-101.671178
5280,21.096108,-101.67101
5281,21.094983,-101.673179
5282,21.094885,-101.672984
5283,21.095864,-101.671096
5284,21.094022,-101.671237
5285,21.092014,-101.67222
5286,21.092216,-101.672012
5287,21.093763,-101.671248
5288,21.095378,-101.670666
5289,21.098935,-101.670953
5290,21.142882,-101.672947
5291,21.114988,-101.55592
5293,21.11501,-101.553868
5298,21.095944,-101.587837
5299,21.098451,-101.585573
5300,21.100232,-101.58431
5301,21.103201,-101.582508
5302,21.105809,-101.580758
5306,21.09994,-101.584889
5307,21.101532,-101.583436
5308,21.09761,-101.586487
5309,21.096122,-101.587495
5310,21.090359,-101.594093
5311,21.090504,-101.59538
5312,21.091661,-101.596749
5313,21.091421,-101.596635
5319,21.167447,-101.653602
5321,21.130698,-101.745636
5322,21.129201,-101.745809
5323,21.129056,-101.747288
5324,21.134342,-101.690728
5325,21.076422,-101.644693
5326,21.105519,-101.576528
5327,21.105592,-101.57648
5328,21.15894,-101.732195
5329,21.159184,-101.732441
5330,21.188337,-101.65809
5331,21.18836,-101.657696
5332,21.189118,-101.659373
5333,21.190049,-101.66141
5334,21.197231,-101.668753
5339,21.187057,-101.705751
5340,21.186278,-101.70544
5341,21.095657,-101.601686
5342,21.154641,-101.628124
5343,21.15451,-101.62781
5344,21.160978,-101.63314
5345,21.093027,-101.59853
5346,21.093733,-101.599376
5347,21.094412,-101.600188
5348,21.141622,-101.634758
5349,21.096128,-101.679465
5350,21.095815,-101.679206
5351,21.107009,-101.730483
5352,21.193207,-101.668938
5353,21.19311,-101.669091
5354,21.147581,-101.730153
5355,21.140695,-101.733419
5357,21.142326,-101.731716
5358,21.143853,-101.731894
5359,21.142242,-101.732486
5360,21.14132,-101.732948
5361,21.141985,-101.732391
5362,21.153724,-101.653445
5363,21.128544,-101.721217
5364,21.129312,-101.722249
5365,21.095635,-101.674953
5366,21.096451,-101.675508
5367,21.145607,-101.705323
5368,21.071455,-101.636675
5369,21.089562,-101.738744
5393,21.144264,-101.655563
5394,21.148024,-101.68763
5395,21.131179,-101.69154
5396,21.10687,-101.658784
5397,21.104214,-101.642455
5398,21.081393,-101.654263
5399,21.091797,-101.592966
5401,21.198374,-101.678567
5402,21.08644,-101.634554
5403,21.108011,-101.72608
5404,21.063029,-101.6853
5405,21.071804,-101.682662
5406,21.097545,-101.588984
5407,21.112007,-101.558603
5408,21.112896,-101.558909
5409,21.113348,-101.557676
5410,21.113196,-101.557572
5411,21.107543,-101.628694
5412,21.125398,-101.693603
5413,21.102111,-101.678993
5414,21.152905,-101.623402
5415,21.098858,-101.614357
5416,21.137507,-101.744102
5417,21.06712,-101.624065
5419,21.120977,-101.694664
5420,21.11724,-101.585697
5421,21.117943,-101.584561
5422,21.117867,-101.588018
5423,21.119427,-101.585701
5428,21.157232,-101.65132
5429,21.121458,-101.685672
5430,21.122391,-101.641068
5431,21.123867,-101.640329
5432,21.125559,-101.639487
5433,21.119855,-101.716469
5434,21.061694,-101.574046
5437,21.150077,-101.689827
5438,21.170987,-101.698048
5439,21.07421,-101.645087
5440,21.117758,-101.608327
5441,21.089998,-101.762595
5442,21.106805,-101.623473
5443,21.094285,-101.628432
5444,21.100373,-101.6246
5445,21.123826,-101.627903
5446,21.128572,-101.627934
5447,21.135402,-101.630921
5448,21.104218,-101.62312
5449,21.124369,-101.601751
5450,21.122164,-101.72103
5451,21.182579,-101.67456
5452,21.184011,-101.674675
5453,21.18013,-101.674546
5454,21.174365,-101.674414
5455,21.199377,-101.678351
5456,21.201057,-101.677972
5457,21.197844,-101.678726
5458,21.127485,-101.651224
5459,21.153074,-101.684327
5460,21.130864,-101.650407
5461,21.122822,-101.661727
5462,21.133363,-101.649798
5463,21.136598,-101.649008
5464,21.141603,-101.725441
5465,21.105817,-101.690264
5466,21.086852,-101.623854
5469,21.154262,-101.632612
5471,21.100892,-101.613291
5472,21.162516,-101.683744
5473,21.093812,-101.651137
5474,21.168454,-101.685546
5475,21.083938,-101.638527
5476,21.083222,-101.639569
5478,21.120281,-101.584415
5479,21.101105,-101.604973
5480,21.104062,-101.606724
5481,21.109513,-101.602943
5482,21.097668,-101.636608
5483,21.113442,-101.687372
5484,21.127322,-101.637923
5486,21.070695,-101.71793
5487,21.071716,-101.717787
5488,21.155318,-101.671345
5489,21.107325,-101.655059
5490,21.138557,-101.718307
5491,21.142175,-101.718697
5492,21.126746,-101.62839
5493,21.140783,-101.632335
5494,21.14059,-101.718735
5495,21.109642,-101.654237
5496,21.124765,-101.713993
5498,21.082464,-101.628534
5499,21.122325,-101.715041
5500,21.077301,-101.634411
5501,21.184236,-101.66401
5502,21.133278,-101.691245
5503,21.138295,-101.689482
5504,21.15329,-101.713479
5506,21.153044,-101.736522
5507,21.155713,-101.736764
5509,21.136681,-101.689959
5510,21.110221,-101.690945
5511,21.111959,-101.687952
5512,21.100324,-101.65414
5513,21.143269,-101.690208
5514,21.103513,-101.655726
5515,21.152363,-101.689017
5516,21.16889,-101.664039
5517,21.115055,-101.603669
5518,21.116816,-101.602088
5519,21.120319,-101.599022
5520,21.121894,-101.597919
5521,21.123893,-101.596537
5522,21.119435,-101.599647
5523,21.145285,-101.609083
5524,21.146823,-101.607947
5525,21.148007,-101.607621
5526,21.145402,-101.615312
5528,21.129824,-101.759501
5529,21.130824,-101.758744
5530,21.131724,-101.758054
5531,21.133029,-101.757078
5532,21.135852,-101.745329
5533,21.132239,-101.745614
5534,21.13083,-101.745583
5535,21.134298,-101.745018
5536,21.155762,-101.644933
5537,21.116908,-101.708341
5539,21.118395,-101.63322
5540,21.129048,-101.636868
5543,21.080975,-101.630899
5544,21.151106,-101.736361
5545,21.098024,-101.65464
5546,21.137038,-101.631364
5547,21.115087,-101.554903
5548,21.114994,-101.552862
5549,21.115039,-101.550292
5550,21.115044,-101.551189
5551,21.085308,-101.745282
5552,21.120585,-101.656886
5554,21.117432,-101.726339
5555,21.138926,-101.761044
5556,21.153862,-101.702689
5557,21.110457,-101.674222
5558,21.139828,-101.632654
5559,21.148065,-101.704042
5560,21.090087,-101.619112
5561,21.18163,-101.704662
5563,21.101063,-101.675309
5564,21.072331,-101.612122
5565,21.074507,-101.614951
5566,21.096035,-101.63097
5567,21.097451,-101.638928
5568,21.126931,-101.629601
5569,21.146128,-101.700892
5570,21.102359,-101.613455
5571,21.173639,-101.668276
5572,21.173598,-101.670546
5573,21.060005,-101.617741
5574,21.060126,-101.617572
5575,21.068267,-101.593811
5576,21.066172,-101.59116
5577,21.087377,-101.619125
5578,21.085709,-101.617625
5579,21.085929,-101.617625
5580,21.080248,-101.611468
5581,21.080146,-101.611549
5582,21.148662,-101.680347
5583,21.150521,-101.679778
5584,21.150892,-101.68095
5585,21.15144,-101.682446
5586,21.149619,-101.682926
5587,21.149972,-101.684348
5588,21.063937,-101.626012
5589,21.065504,-101.625067
5590,21.087871,-101.619471
5605,21.161339,-101.692232
5606,21.174777,-101.698761
5607,21.174403,-101.698894
5608,21.163715,-101.693064
5609,21.078679,-101.60982
5610,21.078773,-101.609715
5611,21.077128,-101.648701
5612,21.080203,-101.651019
5613,21.13966,-101.666096
5614,21.109521,-101.65439
5615,21.107674,-101.65506
5616,21.175796,-101.654063
5617,21.10478,-101.623563
5622,21.086091,-101.615259
5623,21.095293,-101.590561
5624,21.108971,-101.727791
5625,21.106687,-101.727746
5626,21.107564,-101.727628
5627,21.104843,-101.727737
5628,21.103883,-101.727663
5629,21.10671,-101.724359
5630,21.107017,-101.629921
5637,21.112137,-101.63149
5638,21.135861,-101.675449
5639,21.077243,-101.752228
5640,21.088534,-101.762799
5641,21.088445,-101.763042
5642,21.169755,-101.687139
5644,21.121591,-101.65973
5645,21.107391,-101.710937
5646,21.138016,-101.701566
5647,21.122653,-101.706782
5649,21.186459,-101.647291
5650,21.104273,-101.730676
5651,21.143538,-101.653676
5652,21.135335,-101.720284
5653,21.170279,-101.680447
5654,21.135976,-101.631691
5655,21.102747,-101.729684
5656,21.11986,-101.731392
5657,21.11173,-101.619215
5659,21.113372,-101.634792
5660,21.109387,-101.730028
5661,21.10815,-101.723301
5662,21.109516,-101.723676
5663,21.109097,-101.723717
5674,21.171448,-101.756983
5677,21.109937,-101.725783
5678,21.109802,-101.725746
5679,21.108638,-101.726184
5680,21.103381,-101.728431
5681,21.104547,-101.648231
5682,21.098952,-101.646695
5683,21.092437,-101.647528
5684,21.077161,-101.680987
5687,21.159062,-101.733668
5690,21.145353,-101.727176
5691,21.142364,-101.726004
5692,21.169447,-101.639965
5693,21.173654,-101.642714
5694,21.172923,-101.643476
5697,21.069427,-101.632293
5698,21.068936,-101.632284
5700,21.113316,-101.696763
5701,21.112449,-101.698602
5709,21.076402,-101.631882
5710,21.075034,-101.630872
5711,21.070955,-101.631944
5712,21.068898,-101.625385
5713,21.070504,-101.628165
5715,21.073107,-101.637791
5717,21.074042,-101.639495
5718,21.07663,-101.639429
5719,21.075562,-101.63961
5721,21.081721,-101.634272
5722,21.090668,-101.628688
5723,21.092098,-101.629315
5724,21.077883,-101.639191
5725,21.078765,-101.641815
5726,21.080589,-101.640094
5727,21.081417,-101.640462
5728,21.082836,-101.641762
5729,21.079178,-101.640017
5730,21.030567,-101.706342
5731,21.030583,-101.708408
5732,21.032191,-101.709087
5733,21.032074,-101.706631
5734,21.032028,-101.704242
5736,21.032161,-101.702703
5737,21.032257,-101.704783
5738,21.032198,-101.706815
5739,21.032341,-101.709093
5740,21.030407,-101.708622
5741,21.030397,-101.706467
5742,21.073498,-101.63963
5743,21.0817,-101.63502
5744,21.161892,-101.668656
5745,21.16017,-101.669529
5746,21.158504,-101.67039
5747,21.155767,-101.671805
5749,21.152792,-101.684644
5751,21.146514,-101.613818
5753,21.153275,-101.672301
5754,21.156661,-101.670661
5755,21.158539,-101.669671
5756,21.161233,-101.668293
5757,21.163614,-101.667038
5768,21.15301,-101.67605
5769,21.063735,-101.586602
5770,21.065367,-101.586118
5771,21.067599,-101.585045
5772,21.069277,-101.584196
5773,21.068223,-101.587858
5774,21.066014,-101.589016
5775,21.083627,-101.615369
5776,21.08425,-101.6159
5777,21.071,-101.58597
5779,21.111227,-101.730346
5780,21.113591,-101.73049
5781,21.108359,-101.730419
5782,21.105347,-101.730944
5783,21.092706,-101.76224
5784,21.11686,-101.731854
5785,21.103041,-101.73035
5786,21.082393,-101.748029
5787,21.096825,-101.67
5788,21.115283,-101.731447
5789,21.118638,-101.731717
5790,21.120559,-101.731471
5791,21.10446,-101.727304
5792,21.106504,-101.724929
5793,21.136562,-101.723785
5794,21.120107,-101.71652
5795,21.066265,-101.684746
5796,21.073394,-101.682581
5798,21.086967,-101.665801
5800,21.089503,-101.665197
5801,21.093566,-101.664183
5802,21.097127,-101.670163
5803,21.083042,-101.650105
5804,21.08513,-101.649554
5805,21.128599,-101.667389
5806,21.09655,-101.663686
5807,21.097732,-101.650291
5808,21.095945,-101.647126
5809,21.094679,-101.651078
5811,21.089232,-101.648333
5812,21.087106,-101.679775
5813,21.122853,-101.628073
