AT+CGPSRST=1
OK
AT+CGPSSTATUS?
+CGPSSTATUS: Location 3D Fix

OK
AT+CGPSINF=0
+CGPSINF: 0,2109.760100,10140.701800,1867.100000,20170910214520.000,0,6,8.204360,315.290009

OK
AT+CGPSOUT=32 
OK
$GPRMC,214725.000,A,2109.7714,N,10140.7389,W,1.31,233.88,100917,,,A*7A
$GPRMC,214726.000,A,2109.7706,N,10140.7392,W,1.47,226.72,100917,,,A*70
$GPRMC,214727.000,A,2109.7698,N,10140.7396,W,1.74,221.99,100917,,,A*71
$GPRMC,214728.000,A,2109.7695,N,10140.7401,W,1.73,237.58,100917,,,A*77
$GPRMC,214729.000,A,2109.7694,N,10140.7408,W,2.09,248.15,100917,,,A*71
$GPRMC,214730.000,A,2109.7693,N,10140.7410,W,1.74,256.49,100917,,,A*78
$GPRMC,214731.000,A,2109.7687,N,10140.7414,W,1.83,254.37,100917,,,A*7B
$GPRMC,214732.000,A,2109.7689,N,10140.7427,W,2.13,250.29,100917,,,A*77
$GPRMC,214733.000,A,2109.7687,N,10140.7431,W,2.00,252.15,100917,,,A*70
$GPRMC,214734.000,A,2109.7681,N,10140.7434,W,2.23,242.83,100917,,,A*7B
$GPRMC,214735.000,A,2109.7678,N,10140.7438,W,2.26,248.93,100917,,,A*7E
$GPRMC,214736.000,A,2109.7676,N,10140.7438,W,1.55,253.16,100917,,,A*73
$GPRMC,214737.000,A,2109.7679,N,10140.7448,W,1.89,261.73,100917,,,A*79
$GPRMC,214738.000,A,2109.7682,N,10140.7453,W,1.65,269.77,100917,,,A*76
$GPRMC,214739.000,A,2109.7686,N,10140.7460,W,1.72,273.48,100917,,,A*72
$GPRMC,214740.000,A,2109.7689,N,10140.7462,W,1.66,282.55,100917,,,A*76
$GPRMC,214741.000,A,2109.7694,N,10140.7467,W,1.80,280.93,100917,,,A*7E
$GPRMC,214742.000,A,2109.7696,N,10140.7474,W,1.77,274.54,100917,,,A*75
$GPRMC,214743.000,A,2109.7705,N,10140.7480,W,2.14,287.37,100917,,,A*7B
$GPRMC,214744.000,A,2109.7706,N,10140.7483,W,2.13,295.91,100917,,,A*74
$GPRMC,214745.000,A,2109.7698,N,10140.7488,W,1.91,285.38,100917,,,A*73
$GPRMC,214746.000,A,2109.7692,N,10140.7500,W,2.02,269.87,100917,,,A*74
$GPRMC,214747.000,A,2109.7683,N,10140.7505,W,2.04,262.08,100917,,,A*7A
$GPRMC,214748.000,A,2109.7678,N,10140.7513,W,2.22,267.63,100917,,,A*7A
$GPRMC,214749.000,A,2109.7674,N,10140.7518,W,1.75,286.26,100917,,,A*73
$GPRMC,214750.000,A,2109.7674,N,10140.7531,W,2.33,290.68,100917,,,A*7C
$GPRMC,214751.000,A,2109.7673,N,10140.7540,W,2.20,301.35,100917,,,A*7F
$GPRMC,214752.000,A,2109.7667,N,10140.7550,W,2.09,287.79,100917,,,A*74
$GPRMC,214753.000,A,2109.7664,N,10140.7563,W,2.34,280.22,100917,,,A*71
$GPRMC,214754.000,A,2109.7660,N,10140.7572,W,2.23,282.03,100917,,,A*75
$GPRMC,214755.000,A,2109.7661,N,10140.7581,W,2.39,294.02,100917,,,A*74
$GPRMC,214756.000,A,2109.7660,N,10140.7594,W,2.54,291.57,100917,,,A*7C
$GPRMC,214757.000,A,2109.7656,N,10140.7603,W,2.33,283.60,100917,,,A*73
$GPRMC,214758.000,A,2109.7653,N,10140.7609,W,2.26,291.65,100917,,,A*71
$GPRMC,214759.000,A,2109.7649,N,10140.7619,W,2.09,278.74,100917,,,A*70
$GPRMC,214800.000,A,2109.7647,N,10140.7624,W,1.91,271.90,100917,,,A*72
$GPRMC,214801.000,A,2109.7647,N,10140.7629,W,1.83,273.40,100917,,,A*72
$GPRMC,214802.000,A,2109.7647,N,10140.7635,W,1.87,273.39,100917,,,A*76
$GPRMC,214803.000,A,2109.7644,N,10140.7641,W,2.18,258.26,100917,,,A*75
$GPRMC,214804.000,A,2109.7642,N,10140.7645,W,2.12,267.82,100917,,,A*78
$GPRMC,214805.000,A,2109.7641,N,10140.7652,W,1.91,273.21,100917,,,A*78
$GPRMC,214806.000,A,2109.7643,N,10140.7656,W,1.72,287.76,100917,,,A*79
$GPRMC,214807.000,A,2109.7641,N,10140.7661,W,1.58,276.94,100917,,,A*74
$GPRMC,214808.000,A,2109.7641,N,10140.7668,W,2.02,268.52,100917,,,A*7B
$GPRMC,214809.000,A,2109.7643,N,10140.7672,W,1.76,280.63,100917,,,A*77
$GPRMC,214810.000,A,2109.7638,N,10140.7669,W,1.73,256.97,100917,,,A*7C
$GPRMC,214811.000,A,2109.7637,N,10140.7672,W,1.50,259.57,100917,,,A*7A
$GPRMC,214812.000,A,2109.7641,N,10140.7675,W,1.58,279.37,100917,,,A*73
$GPRMC,214813.000,A,2109.7639,N,10140.7680,W,1.65,275.60,100917,,,A*77
$GPRMC,214814.000,A,2109.7635,N,10140.7685,W,1.45,255.33,100917,,,A*7F
$GPRMC,214815.000,A,2109.7635,N,10140.7689,W,1.68,274.36,100917,,,A*7B
$GPRMC,214816.000,A,2109.7631,N,10140.7698,W,2.16,262.50,100917,,,A*71
$GPRMC,214817.000,A,2109.7626,N,10140.7707,W,2.33,253.62,100917,,,A*75
$GPRMC,214818.000,A,2109.7625,N,10140.7714,W,2.22,264.42,100917,,,A*7D
$GPRMC,214819.000,A,2109.7623,N,10140.7722,W,2.49,264.93,100917,,,A*7E
$GPRMC,214820.000,A,2109.7619,N,10140.7726,W,2.10,258.67,100917,,,A*71
$GPRMC,214821.000,A,2109.7615,N,10140.7730,W,1.84,256.06,100917,,,A*7C
$GPRMC,214822.000,A,2109.7611,N,10140.7739,W,2.24,250.48,100917,,,A*77
$GPRMC,214823.000,A,2109.7613,N,10140.7745,W,2.15,269.84,100917,,,A*77
$GPRMC,214824.000,A,2109.7616,N,10140.7755,W,2.02,285.08,100917,,,A*74
$GPRMC,214825.000,A,2109.7615,N,10140.7763,W,2.08,277.54,100917,,,A*7D
$GPRMC,214826.000,A,2109.7613,N,10140.7771,W,2.07,268.26,100917,,,A*7F
$GPRMC,214827.000,A,2109.7612,N,10140.7776,W,1.86,267.20,100917,,,A*7B
$GPRMC,214828.000,A,2109.7614,N,10140.7783,W,2.07,274.66,100917,,,A*72
$GPRMC,214829.000,A,2109.7616,N,10140.7788,W,1.92,285.87,100917,,,A*74
$GPRMC,214830.000,A,2109.7618,N,10140.7794,W,2.00,285.41,100917,,,A*7D
$GPRMC,214831.000,A,2109.7619,N,10140.7797,W,1.74,286.85,100917,,,A*75
$GPRMC,214832.000,A,2109.7624,N,10140.7802,W,2.10,298.69,100917,,,A*77
$GPRMC,214833.000,A,2109.7627,N,10140.7808,W,1.89,304.69,100917,,,A*78
$GPRMC,214834.000,A,2109.7629,N,10140.7811,W,1.88,305.46,100917,,,A*74
$GPRMC,214835.000,A,2109.7635,N,10140.7816,W,2.13,313.83,100917,,,A*70
$GPRMC,214836.000,A,2109.7642,N,10140.7817,W,2.33,324.65,100917,,,A*7C
$GPRMC,214837.000,A,2109.7650,N,10140.7820,W,2.30,305.50,100917,,,A*7C
$GPRMC,214837.000,A,2109.7661,N,10140.7826,W,2.02,309.34,100917,,,A*77
$GPRMC,214838.000,A,2109.7671,N,10140.7827,W,2.06,309.65,100917,,,A*78
$GPRMC,214839.000,A,2109.7680,N,10140.7830,W,2.11,305.70,100917,,,A*7F
$GPRMC,214840.000,A,2109.7698,N,10140.7836,W,2.02,316.52,100917,,,A*7E
$GPRMC,214841.000,A,2109.7712,N,10140.7838,W,2.00,309.04,100917,,,A*7D
$GPRMC,214842.000,A,2109.7728,N,10140.7843,W,2.20,309.71,100917,,,A*7B
$GPRMC,214843.000,A,2109.7741,N,10140.7850,W,2.93,308.72,100917,,,A*7D
$GPRMC,214844.000,A,2109.7758,N,10140.7857,W,3.07,316.66,100917,,,A*73
$GPRMC,214845.000,A,2109.7779,N,10140.7847,W,2.86,314.88,100917,,,A*7A
$GPRMC,214846.000,A,2109.7788,N,10140.7845,W,2.69,312.07,100917,,,A*75
$GPRMC,214847.000,A,2109.7796,N,10140.7842,W,2.41,310.15,100917,,,A*77
$GPRMC,214848.000,A,2109.7811,N,10140.7838,W,2.56,311.68,100917,,,A*78
$GPRMC,214849.000,A,2109.7824,N,10140.7833,W,2.30,309.38,100917,,,A*78
$GPRMC,214850.000,A,2109.7839,N,10140.7833,W,2.49,306.76,100917,,,A*77
$GPRMC,214851.000,A,2109.7855,N,10140.7837,W,2.62,300.51,100917,,,A*72
$GPRMC,214852.000,A,2109.7868,N,10140.7837,W,2.74,302.89,100917,,,A*7F
$GPRMC,214853.000,A,2109.7885,N,10140.7831,W,2.47,308.54,100917,,,A*71
$GPRMC,214854.000,A,2109.7903,N,10140.7829,W,2.56,316.74,100917,,,A*7D
$GPRMC,214855.000,A,2109.7910,N,10140.7827,W,2.59,311.30,100917,,,A*78
$GPRMC,214856.000,A,2109.7921,N,10140.7828,W,2.52,320.79,100917,,,A*72
$GPRMC,214857.000,A,2109.7934,N,10140.7833,W,2.72,314.10,100917,,,A*77
$GPRMC,214858.000,A,2109.7942,N,10140.7831,W,2.46,321.87,100917,,,A*74
$GPRMC,214859.000,A,2109.7954,N,10140.7828,W,2.35,321.37,100917,,,A*75
$GPRMC,214900.000,A,2109.7959,N,10140.7829,W,2.36,308.81,100917,,,A*71
$GPRMC,214901.000,A,2109.7622,N,10140.7388,W,1.64,181.54,100917,,,A*7C
$GPRMC,214902.000,A,2109.7512,N,10140.7243,W,2.20,172.20,100917,,,A*75
$GPRMC,214903.000,A,2109.7504,N,10140.7226,W,1.62,176.80,100917,,,A*7B
$GPRMC,214904.000,A,2109.7491,N,10140.7208,W,1.80,176.07,100917,,,A*7E
$GPRMC,214905.000,A,2109.7456,N,10140.7165,W,2.11,164.98,100917,,,A*72
$GPRMC,214906.000,A,2109.7437,N,10140.7145,W,2.26,168.03,100917,,,A*7E
$GPRMC,214907.000,A,2109.7415,N,10140.7120,W,2.56,175.62,100917,,,A*70
$GPRMC,214908.000,A,2109.7396,N,10140.7099,W,2.52,173.50,100917,,,A*73
$GPRMC,214909.000,A,2109.7378,N,10140.7081,W,2.72,171.08,100917,,,A*76
$GPRMC,214910.000,A,2109.7367,N,10140.7066,W,2.32,172.62,100917,,,A*72
$GPRMC,214911.000,A,2109.7361,N,10140.7059,W,2.26,168.28,100917,,,A*79
$GPRMC,214912.000,A,2109.7351,N,10140.7048,W,2.51,170.50,100917,,,A*7F
$GPRMC,214913.000,A,2109.7337,N,10140.7037,W,2.95,170.90,100917,,,A*72
$GPRMC,214914.000,A,2109.7324,N,10140.7023,W,3.18,178.53,100917,,,A*71
$GPRMC,214915.000,A,2109.7318,N,10140.7016,W,3.14,178.10,100917,,,A*72
$GPRMC,214916.000,A,2109.7319,N,10140.7009,W,2.63,171.68,100917,,,A*79
$GPRMC,214917.000,A,2109.7319,N,10140.7001,W,1.91,169.97,100917,,,A*77
$GPRMC,214918.000,A,2109.7318,N,10140.6997,W,1.95,177.72,100917,,,A*7E
$GPRMC,214919.000,A,2109.7321,N,10140.6993,W,1.51,186.80,100917,,,A*7A
$GPRMC,214920.000,A,2109.7316,N,10140.6987,W,1.36,172.60,100917,,,A*75
$GPRMC,214921.000,A,2109.7317,N,10140.6983,W,0.94,183.13,100917,,,A*72
$GPRMC,214922.000,A,2109.7316,N,10140.6981,W,0.92,178.07,100917,,,A*75
$GPRMC,214923.000,A,2109.7313,N,10140.6978,W,0.93,195.72,100917,,,A*77
$GPRMC,214924.000,A,2109.7311,N,10140.6974,W,0.68,170.08,100917,,,A*7C
$GPRMC,214925.000,A,2109.7310,N,10140.6971,W,0.74,159.93,100917,,,A*7D
$GPRMC,214926.000,A,2109.7310,N,10140.6968,W,0.55,166.72,100917,,,A*76