2,232,5064
4,141,5065
6,142,5067
18,213,5069
19,241,5069
21,109,5070
22,215,5071
28,113,5073
29,216,5074
30,244,5074
31,,5075
34,19,5076
35,237,5076
36,241,5076
37,19,5077
38,237,5077
39,241,5077
40,19,5078
41,237,5078
42,241,5078
49,86,5085
50,102,5085
51,42,5085
52,202,5086
53,217,5087
54,151,5087
55,218,5088
56,152,5088
57,218,5089
58,152,5089
59,202,5090
62,217,5093
63,151,5093
65,218,5094
66,152,5094
68,71,5095
69,35,5095
70,247,5096
71,185,5096
72,169,5096
73,145,5096
74,242,5097
75,169,5097
77,171,5098
78,146,5098
80,146,5099
82,186,5099
84,38,5100
85,84,5100
86,30,5100
87,158,5100
88,171,5100
89,202,5101
90,201,5102
97,241,5109
98,231,5109
100,21,5110
101,85,5110
102,215,5110
103,87,5110
104,3,5111
105,4,5111
106,21,5111
107,85,5111
108,215,5111
110,59,5112
111,60,5112
112,,5112
113,57,5113
114,58,5113
115,,5113
116,6,5114
117,5,5114
118,88,5114
119,85,5115
120,4,5115
121,3,5115
122,117,5115
124,152,5116
128,152,5117
130,152,5118
132,152,5119
134,152,5120
136,152,5121
139,101,5122
140,38,5123
141,22,5124
142,86,5124
143,216,5124
144,42,5124
145,21,5125
146,85,5125
147,215,5125
148,41,5125
149,37,5126
150,83,5126
151,157,5126
152,38,5127
153,84,5127
154,158,5127
155,37,5128
156,83,5128
157,157,5128
159,83,5130
160,157,5130
161,169,5130
162,83,5131
163,157,5131
164,,5131
165,,5131
166,83,5132
167,157,5132
168,83,5133
169,157,5133
171,157,5134
177,30,5140
178,29,5141
179,171,5142
183,115,5144
184,158,5144
185,248,5145
186,29,5145
187,157,5145
188,30,5146
189,158,5146
190,29,5147
191,169,5148
192,29,5148
193,29,5149
194,169,5149
195,29,5150
196,30,5151
197,30,5152
198,30,5153
200,157,5154
201,,5155
202,158,5156
203,,5156
204,,5156
205,43,5157
206,44,5157
209,87,5158
210,102,5159
211,35,5160
213,237,5161
219,,5163
220,,5163
221,,5164
222,,5164
223,,5165
224,,5165
225,,5166
226,,5166
227,110,5167
228,110,5168
229,109,5169
231,239,5171
233,8,5172
234,213,5172
235,81,5172
236,82,5172
237,8,5173
238,213,5173
239,8,5174
240,213,5174
241,8,5175
242,213,5175
246,67,5179
247,93,5179
248,67,5179
249,93,5179
250,71,5180
251,71,5181
252,71,5182
253,71,5183
254,71,5184
255,71,5185
256,71,5186
257,72,5187
258,72,5188
259,72,5189
260,45,5190
261,46,5190
264,45,5191
265,46,5191
268,45,5192
269,46,5192
270,43,5193
271,44,5193
272,43,5194
273,44,5194
276,148,5195
277,2,5195
278,174,5195
279,148,5196
280,2,5196
281,174,5196
282,148,5197
283,2,5197
284,174,5197
285,148,5198
286,2,5198
287,174,5198
288,2,5199
289,174,5199
290,1,5200
291,173,5200
292,147,5201
293,1,5201
294,173,5201
295,147,5202
296,1,5202
297,173,5202
298,147,5203
299,1,5203
300,173,5203
301,,5204
302,1,5204
303,173,5204
317,158,5217
319,158,5218
321,158,5219
322,17,5220
323,157,5220
325,17,5221
328,228,5224
329,191,5224
332,111,5225
333,19,5226
334,,5226
335,,5226
336,19,5227
337,141,5227
340,157,5228
342,157,5229
344,157,5230
347,114,5231
350,114,5232
352,174,5233
353,232,5233
355,,5233
356,84,5234
357,158,5234
358,84,5235
359,158,5235
364,83,5238
365,157,5238
366,83,5239
367,157,5239
370,83,5241
371,157,5241
372,,5242
373,,5242
374,158,5242
375,14,5243
376,116,5243
378,72,5244
380,98,5246
381,196,5246
382,180,5246
383,97,5247
384,195,5247
385,179,5247
386,98,5248
387,196,5248
388,180,5248
389,97,5249
390,195,5249
391,179,5249
392,38,5250
393,171,5250
394,49,5251
395,49,5252
396,50,5253
397,174,5254
399,,5254
400,65,5255
401,91,5255
404,49,5256
405,49,5257
406,49,5258
408,98,5260
409,196,5260
410,180,5260
413,53,5263
414,50,5263
415,217,5264
416,218,5265
417,88,5266
418,88,5267
419,88,5268
420,87,5269
421,87,5270
422,87,5271
423,20,5272
424,239,5272
425,242,5272
426,140,5273
428,140,5274
431,189,5276
433,173,5276
437,152,5278
439,245,5279
441,245,5280
442,155,5280
443,156,5280
444,245,5281
446,246,5282
448,246,5283
449,153,5283
450,154,5283
451,153,5284
452,154,5284
453,153,5285
454,154,5285
455,155,5286
456,156,5286
457,155,5287
458,156,5287
459,155,5288
460,156,5288
462,246,5289
463,143,5290
464,202,5291
466,201,5293
471,55,5298
472,49,5298
473,55,5299
474,55,5300
480,53,5306
482,53,5308
483,53,5309
484,53,5310
485,53,5311
486,53,5312
487,55,5313
493,215,5319
501,73,5322
503,75,5323
504,75,5323
505,144,5324
506,145,5324
508,13,5325
509,202,5326
510,201,5327
511,114,5328
515,113,5329
517,6,5330
518,4,5331
519,4,5332
520,4,5333
521,22,5334
522,86,5334
523,216,5334
524,88,5334
529,102,5339
530,101,5340
531,53,5341
532,50,5341
534,142,5342
535,26,5342
539,141,5343
540,23,5343
544,53,5345
545,53,5346
546,53,5347
549,,5348
552,,5349
554,245,5349
557,,5350
559,246,5350
560,8,5351
