Calle,Lon,Lat,Id
"CALLE ASBESTO",-101.762762076609,21.149579227999,804
"CALLE ASESORES",-101.6283259268,21.1130373864663,805
"CALLE ASIA",-101.686965274728,21.1355544220989,806
"CALLE ASIANO",-101.651053632219,21.1230273228527,807
"CALLE ASTACOS",-101.629154512671,21.08331177292,808
"CALLE ASTEROIDES",-101.700351888429,21.109887793387,809
"CALLE ASTORGA",-101.636226471874,21.0779792356532,810
"CALLE ASTRO",-101.707209557175,21.1098490424994,811
"CALLE ASTROLOGÍA",-101.714758698455,21.1493087784774,812
"CALLE ASTRONAUTAS",-101.688051239373,21.1494663370019,813
"CALLE ASTROS DE HOUSTON",-101.641861608526,21.1491933540901,814
"CALLE ASTURIAS",-101.709488966243,21.1377211245303,815
"CALLE ASUÁN",-101.638247088432,21.1288871299371,816
"CALLE ATALAYA",-101.662219987063,21.1937538081917,817
"CALLE ATANACIO HERNÁNDEZ",-101.73100542606,21.1005409648936,818
"CALLE ATENAS",-101.689938349775,21.1361038952786,819
"CALLE ATENCA",-101.729121385044,21.1480332871066,820
"CALLE ATENEA",-101.730195178265,21.1469874466134,821
"CALLE ATLAS",-101.670502996716,21.1384314828267,822
"CALLE ATLETAS",-101.638382141423,21.1092539853832,823
"CALLE ATLÉTICOS DE OAKLAND",-101.645780550032,21.1480603593981,824
"CALLE ATOTONILCO",-101.66607770812,21.1440203286753,825
"CALLE ATZIMBA",-101.6472542277,21.0782615445347,826
"CALLE AURELIO L. GALLARDO",-101.690571929351,21.1330317095458,827
"CALLE ÁURICA",-101.589610512915,21.0996466502727,828
"CALLE AURORA",-101.669876684561,21.1400460042198,829
"CALLE AURORA BOREAL",-101.606811040797,21.11852064741,830
"CALLE AURORA DE SAN JUAN",-101.593118129698,21.0925401535054,831
"CALLE AUSTRALIA",-101.687260746986,21.1331381622964,832
"CALLE AUTLÁN",-101.675485838001,21.1384297624236,833
"CALLE AVE DEL PARAÍSO",-101.661974569271,21.1676892654473,834
"CALLE AVELLANA",-101.6738604501,21.1276197549478,835
"CALLE AVELLANO",-101.711884208889,21.1123513071672,836
"CALLE AVELLANO DEL VALLE",-101.671353790445,21.160653807927,837
"CALLE AVENIDA 20 DE ENERO",-101.679724475004,21.1332564878966,838
"CALLE AVENIDA 27 DE SEPTIEMBRE",-101.682383105696,21.1343347147753,839
"CALLE AVENIDA CAPITEL",-101.621095215672,21.1123925689619,840
"CALLE AVENIDA CARDADORES",-101.625031881016,21.1081373808355,841
"CALLE AVENIDA CELESTITA",-101.745177868264,21.1404957317926,842
"CALLE AVENIDA CENTRAL",-101.694426029737,21.1051889166353,843
"CALLE AVENIDA DE LA JUVENTUD",-101.716347733961,21.1228338292179,844
"CALLE AVENIDA DE LA MONTAÑA",-101.650370767996,21.1078238924587,845
"CALLE AVENIDA DE LAS VILLAS",-101.596724841878,21.0971985346847,846
"CALLE AVENIDA DE LAS VIOLETAS",-101.642427349543,21.0945320169391,847
"CALLE AVENIDA DE LOS APÓSTOLES",-101.651652029418,21.1930372688549,848
"CALLE AVENIDA DE LOS GÓMEZ",-101.681683904389,21.1400286643914,849
"CALLE AVENIDA DE LOS INDUSTRIALES",-101.635343220713,21.1022866209308,850
"CALLE AVENIDA DEL AGRICULTOR",-101.675417608236,21.2031273339593,851
"CALLE AVENIDA DEL AHUEHUETE",-101.644379631115,21.0902167648919,852
"CALLE AVENIDA DEL ASTILLERO",-101.661085977936,21.1421251711398,853
"CALLE AVENIDA DEL BAJÍO DE MANZANARES",-101.6517037872,21.1066511477324,854
"CALLE AVENIDA DEL CURTIDOR",-101.625252692458,21.1034757881771,855
"CALLE AVENIDA DEL DEPORTE",-101.638029392243,21.1107335374228,856
"CALLE AVENIDA DEL TECNOLÓGICO",-101.635432071033,21.1031385424099,857
"CALLE AVENIDA DEL VALLE DE MANZANARES",-101.647266444091,21.1083453913268,858
"CALLE AVENIDA DEL ZAPATERO",-101.636335187319,21.1038293845185,859
"CALLE AVENIDA DOS PINOS",-101.716133991191,21.121145568813,860
"CALLE AVENIDA EL ROSARIO",-101.683261370116,21.1568989953924,861
"CALLE AVENIDA EL SALTO",-101.70920618162,21.1167352512309,862
"CALLE AVENIDA ENRIQUE ARANDA GUEDEA",-101.639302524692,21.1464936198847,863
"CALLE AVENIDA ESCULTURA",-101.620163386731,21.1123236961817,864
"CALLE AVENIDA FRANCISCANOS",-101.606863742867,21.0929701886234,865
"CALLE AVENIDA GUANAJUATO",-101.685511743672,21.146678519598,866
"CALLE AVENIDA GUANAJUATO ORIENTE",-101.655335898933,21.139730494167,867
"CALLE AVENIDA HACIENDAS DEL ROSARIO",-101.681034253928,21.1569827546505,868
"CALLE AVENIDA HIDALGO",-101.678461220709,21.1324988810186,869
"CALLE AVENIDA INDUSTRIA DEL CURTIDOR",-101.623026638369,21.1080748923425,870
"CALLE AVENIDA INSURGENTES",-101.686720984686,21.1351646936957,871
"CALLE AVENIDA JUEGOS OLIMPICOS PONIENTE",-101.607654983491,21.0987191137961,872
"CALLE AVENIDA LA PISCINA",-101.69690072299,21.1133172968558,873
"CALLE AVENIDA LAS CUMBRES DE MANZANARES",-101.652735691799,21.1070820048307,874
"CALLE AVENIDA LAS GRANJAS",-101.700378691823,21.1038419192692,875
"CALLE AVENIDA LAS TROJES",-101.662600810379,21.1419440251967,876
"CALLE AVENIDA LEÓN SUR",-101.692257213899,21.141481396849,877
"CALLE AVENIDA MEZQUITAL",-101.625637265947,21.0900229798767,878
"CALLE AVENIDA OLÍMPICA",-101.631203689898,21.1085103557684,879
"CALLE AVENIDA PALENQUE",-101.707509978403,21.1845144450856,880
"CALLE AVENIDA PASEO BRISAS DEL CAMPO",-101.616976754174,21.1070025758083,881
"CALLE AVENIDA POMPA",-101.680472192038,21.0867082424915,882
"CALLE AVENIDA PORTO ALEGRE",-101.661181582164,21.1312515384278,883
"CALLE AVENIDA PRESIDENTE PLUTARCO ELÍAS CALLES",-101.649264462485,21.1456219492936,884
"CALLE AVENIDA RAFAEL IRIARTE",-101.665374873552,21.1467618822551,885
"CALLE AVENIDA ROMA",-101.66999067453,21.1121332332622,886
"CALLE AVENIDA SAN JACOBO",-101.717817517564,21.1026861816221,887
"CALLE AVENIDA SION",-101.64887084901,21.1373674112771,888
"CALLE AVENIDA TECNOLÓGICO",-101.624473876868,21.105660749544,889
"CALLE AVENIDA ZAFIRO",-101.595329692112,21.0945946151494,890
"CALLE AVESTRUZ",-101.658401545695,21.1798423582383,891
"CALLE AVICGYA",-101.746854567884,21.1398442053459,892
"CALLE AVOGADRO",-101.656759860279,21.1604250977401,893
"CALLE AXINITA",-101.585527057528,21.0955855097635,894
"CALLE AZALEA",-101.572111880459,21.0381338353083,895
"CALLE AZAR",-101.677167061211,21.1894642362855,896
"CALLE AZARES",-101.738320031344,21.1488628307551,897
"CALLE AZOICAS",-101.66804650844,21.1919082851393,898
"CALLE AZOS",-101.630227359805,21.0818195116612,899
"CALLE AZTECAS",-101.666643343016,21.1974107439108,900
"CALLE AZUCENA",-101.570376827429,21.0491384920478,901
"CALLE AZULEJOS DE TORONTO",-101.644054369713,21.1499540924075,902
"CALLE AZUNITA",-101.583402244618,21.0949406913599,903
"CALLE BABEL",-101.659343594531,21.192041741833,904
"CALLE BADAJOZ",-101.714136948561,21.1377916745462,905
"CALLE BAHÍA",-101.673048848825,21.1066871017284,906
"CALLE BAHÍA AUSTRALIANA",-101.626503540606,21.0784388485741,907
"CALLE BAHÍA BLANCA",-101.66115670152,21.1343413670605,908
"CALLE BAHÍA DE ACAPULCO",-101.626533559076,21.0796131437316,909
"CALLE BAHÍA DE AKKAR",-101.625874005281,21.0753310388964,910
"CALLE BAHÍA DE BAFFIN",-101.625594393466,21.0787571024584,911
"CALLE BAHÍA DE BENGALA",-101.626526431949,21.079209289677,912
"CALLE BAHÍA DE BILBAO",-101.624409562751,21.0780500635597,913
"CALLE BAHÍA DE BOTNIA",-101.625940714292,21.0774817109123,914
"CALLE BAHÍA DE CAMPECHE",-101.628836932378,21.0765879376832,915
"CALLE BAHÍA DE DONEGAL",-101.626218474403,21.0755063311523,916
"CALLE BAHÍA DE ESTAMBUL",-101.624740804644,21.077741895572,917
"CALLE BAHÍA DE FORMOSA",-101.627413468357,21.0758960847366,918
"CALLE BAHÍA DE GUINEA",-101.626714180715,21.0797366179506,919
"CALLE BAHÍA DE HUDSON",-101.627049615248,21.0757157553779,920
"CALLE BAHÍA DE LA MORSA",-101.632475300695,21.0807213369202,921
"CALLE BAHÍA DE LA NUTRIA",-101.632013687681,21.08131531485,922
"CALLE BAHÍA DE LA ORCA",-101.633032059282,21.081298529004,923
"CALLE BAHÍA DE LOS ÁNGELES",-101.626685281001,21.0755275803336,924
"CALLE BAHÍA DE MANILA",-101.628485317244,21.0764273322556,925
"CALLE BAHÍA DE MARACAIBO",-101.62591272739,21.0789701005897,926
"CALLE BAHÍA DE MONTEVIDEO",-101.624879575432,21.0773324495329,927
"CALLE BAHÍA DE PANAMÁ",-101.625145458196,21.0749751690689,928
"CALLE BAHÍA DE SAN JORGE",-101.627773252933,21.0760741639915,929
"CALLE BAHÍA DE SAN JUAN",-101.593349398456,21.0921950413681,930
"CALLE BAHÍA DE SENA",-101.628123868921,21.0762482259749,931
"CALLE BAHÍA DE TRALEE",-101.625517823389,21.0751456022878,932
"CALLE BAHÍA DEL DELFÍN",-101.633327142134,21.0815565822705,933
"CALLE BAHÍA DEL MANATÍ",-101.632744743875,21.0810187840897,934
"CALLE BAHÍA DEL OSLO",-101.627556272604,21.0792964420772,935
"CALLE BAHÍA DEL SALVADOR",-101.625018242798,21.0769059865221,936
"CALLE BAHÍA ESCOCESA",-101.624745110598,21.074910988951,937
"CALLE BAHÍA PUERTO PRÍNCIPE",-101.62936440904,21.0764933335006,938
"CALLE BAHÍA SAMANA",-101.628214613214,21.0772221575766,939
"CALLE BALAGUER",-101.635849330382,21.0777589692011,940
"CALLE BALCÓN DE CITLALTÉPETL",-101.634384547009,21.0834061010108,941
"CALLE BALCÓN DE LA JOYA",-101.75258515588,21.1413590332928,942
"CALLE BALCÓN DE LAS ABEJAS",-101.746785586286,21.1302203460921,943
"CALLE BALCÓN DE LAS ALONDRAS",-101.751234219484,21.1305899062992,944
"CALLE BALCÓN DE LAS CIGÜEÑAS",-101.752598828273,21.1308283444526,945
"CALLE BALCÓN DE LAS GAVIOTAS",-101.74712012959,21.1316664658348,946
"CALLE BALCÓN DE LAS GOLONDRINAS",-101.756786119384,21.1297552410116,947
"CALLE BALCÓN DE LAS LANGOSTAS",-101.746984826588,21.1330193060962,948
"CALLE BALCÓN DE LAS LECHUZAS",-101.74940129953,21.1333368684018,949
"CALLE BALCÓN DE LAS LIBÉLULAS",-101.745960540147,21.1343651766117,950
"CALLE BALCÓN DE LAS LUCIÉRNAGAS",-101.748333416654,21.1306979535478,951
"CALLE BALCÓN DE LAS MARIPOSAS",-101.745386848224,21.1326524888213,952
"CALLE BALCÓN DE LAS PALOMAS",-101.753749328269,21.1316595950144,953
"CALLE BALCÓN DE LAS TERMITAS",-101.74555387661,21.1344223501114,954
"CALLE BALCÓN DE LOS AGAMIS",-101.751106993293,21.1300816139753,955
"CALLE BALCÓN DE LOS ALCATRACES",-101.74333155111,21.1304765494532,956
"CALLE BALCÓN DE LOS ALENTORES",-101.748139275507,21.1284091366724,957
"CALLE BALCÓN DE LOS AZORES",-101.747069540027,21.1323861249198,958
"CALLE BALCÓN DE LOS BÚHOS",-101.744387200509,21.1350395017716,959
"CALLE BALCÓN DE LOS CANGUROS",-101.748950276034,21.1280020738367,960
"CALLE BALCÓN DE LOS CARDENALES",-101.749331163203,21.1285503617099,961
"CALLE BALCÓN DE LOS CHARRANES",-101.743427043823,21.1311244102634,962
"CALLE BALCÓN DE LOS CHORLITEJOS",-101.748047988024,21.1288792096079,963
"CALLE BALCÓN DE LOS COLIBRÍES",-101.746357542267,21.1343128252767,964
"CALLE BALCÓN DE LOS COLIMBOS",-101.749785090609,21.1285018963455,965
"CALLE BALCÓN DE LOS COLINES",-101.748233064005,21.130305350012,966
"CALLE BALCÓN DE LOS CORMORANES",-101.74613002548,21.1298660473802,967
"CALLE BALCÓN DE LOS ESTARNINO",-101.746972073303,21.1285085063626,968
"CALLE BALCÓN DE LOS FAISANES",-101.744846943831,21.1365958649073,969
"CALLE BALCÓN DE LOS FRAILECILLOS",-101.746534307612,21.1285567639835,970
"CALLE BALCÓN DE LOS FULNARES",-101.744100243032,21.1345093811031,971
"CALLE BALCÓN DE LOS GANSOS",-101.752184210233,21.1300944356097,972
"CALLE BALCÓN DE LOS JARIPUS",-101.749460166454,21.1296061900737,973
"CALLE BALCÓN DE LOS JILGUEROS",-101.744632122774,21.1358913567008,974
"CALLE BALCÓN DE LOS MAQUIS",-101.748869381117,21.12855922273,975
"CALLE BALCÓN DE LOS MIRLOS",-101.750238940675,21.1285218064363,976
"CALLE BALCÓN DE LOS MONARCAS",-101.746229843033,21.134851596524,977
"CALLE BALCÓN DE LOS PARDILLOS",-101.745613820022,21.1269580373836,978
"CALLE BALCÓN DE LOS PERDICES",-101.746610531451,21.1280460443895,979
"CALLE BALCÓN DE LOS PINZONES",-101.749093359971,21.132595282946,980
"CALLE BALCÓN DE LOS RABIJUNCOS",-101.752470856545,21.1286840675157,981
"CALLE BALCÓN DE LOS RUISEÑORES",-101.744104947385,21.1293096808971,982
"CALLE BALCÓN DE LOS TUCANES",-101.748593097693,21.1297378876934,983
"CALLE BALCÓN DE LOS TURACOS",-101.748289594489,21.1280925546278,984
"CALLE BALCÓN DE LOS ZORZALES",-101.74767705725,21.1302592633544,985
"CALLE BALCÓN DE SAN JUAN",-101.591922105121,21.0942579188679,986
"CALLE BALCÓN DEL AJUSCO",-101.634220251663,21.0835040767518,987
"CALLE BALCÓN DEL PARQUE",-101.634551199478,21.0843625812682,988
"CALLE BALCÓN DEL POPOCATÉPETL",-101.634187204276,21.0841175744665,989
"CALLE BALCÓN LA RUMOROSA",-101.634868694335,21.083798485112,990
"CALLE BALCONES DE LAS GRAJILLAS",-101.746992656985,21.1295993201526,991
"CALLE BALDÍO VALLE HERMOSO",-101.586383793078,21.05093894018,992
"CALLE BALONCESTO",-101.651498669828,21.1445274716655,993
"CALLE BAMBÚ",-101.657214195079,21.1643438647776,994
"CALLE BANANO",-101.66489413016,21.1017991560063,995
"CALLE BANGALORE",-101.660350813639,21.1921403929648,996
"CALLE BANGLADESH",-101.654362010498,21.1922614183298,997
"CALLE BAÑOS",-101.673699718767,21.1258371817406,998
"CALLE BARAJALDO",-101.71746340771,21.138302594689,999
"CALLE BARBACANA",-101.661806918554,21.1939444437811,1000
"CALLE BÁRBARA PAULINA M.",-101.728511350618,21.0960461353209,1001
"CALLE BARCEBAL",-101.762168360382,21.1328952913846,1002
"CALLE BARCELONA",-101.714284038977,21.1371502780629,1003
"CALLE BÁRCENAS",-101.715121482271,21.1385355847495,1004
"CALLE BARODA",-101.658634044725,21.1943694049241,1005
"CALLE BARRA DE NAVIDAD",-101.663490472807,21.1292906449473,1006
"CALLE BARRANQUILLA",-101.664658675957,21.1326400754792,1007
"CALLE BARRIO DE ECHEVESTE",-101.665176373391,21.1826131829521,1008
"CALLE BASES",-101.724070871573,21.1022318270373,1009
"CALLE BASQUETBOLISTAS",-101.639217134963,21.1077767167221,1010
"CALLE BAT",-101.656627551121,21.1471599797493,1011
"CALLE BATOPILAS",-101.646124206167,21.0764533604343,1012
"CALLE BAUXITA",-101.761946167582,21.151101808102,1013
"CALLE BAYERN MUNICH",-101.646174368552,21.1486490466162,1014
"CALLE BEATO ÁNGEL DARIO ACOSTA Z",-101.585077170775,21.1200654641499,1015
"CALLE BEATO EZEQUIEL HUERTA G.",-101.586392750325,21.1179722830944,1016
"CALLE BEATO JOSÉ SÁNCHEZ DEL RÍO",-101.585084181889,21.118807160622,1017
"CALLE BEATO LUIS MAGAÑA SERVÍN",-101.584171065143,21.1204907526462,1018
"CALLE BEATO LUIS PADILLA GÓMEZ",-101.586040556926,21.1181659646876,1019
"CALLE BEATO MIGUEL GÓMEZ LOZA",-101.58415277563,21.1182135379245,1020
"CALLE BEATO PEDRO DE DUEÑAS",-101.723092486529,21.1023575945274,1021
"CALLE BEATO PEDRO DE DUEÑAS NORTE",-101.718372284154,21.1052761175988,1022
"CALLE BEATO PEDRO DE DUEÑAS SUR",-101.718011014796,21.1049771190988,1023
"CALLE BEATO RAMÓN VARGAS GONZÁLEZ",-101.585726413843,21.1183827102939,1024
"CALLE BEATO SALVADOR HUERTA GUTIÉRREZ",-101.584631208663,21.1175959464958,1025
"CALLE BEATO VARGAS G.",-101.586732094211,21.1177752182518,1026
"CALLE BEATRIZ",-101.684046271418,21.1502790579322,1027
"CALLE BEATRIZ HERNÁNDEZ",-101.59753716261,21.094341228465,1028
"CALLE BEETHOVEN",-101.667074456421,21.1042472679971,1029
"CALLE BEIRUT",-101.650030412374,21.1369451382076,1030
"CALLE BEISBOL",-101.656972033732,21.1475785988733,1031
"CALLE BEISBOLISTAS",-101.638943680806,21.1082732576048,1032
"CALLE BELAUNZARÁN",-101.662951812176,21.1457444999088,1033
"CALLE BELEM",-101.618768478882,21.1485802448825,1034
"CALLE BELÉN",-101.650969283006,21.1926911314906,1035
"CALLE BELICE",-101.691112752851,21.1189575641403,1036
"CALLE BELISARIO DOMÍNGUEZ",-101.68285502404,21.121228802867,1037
"CALLE BELLATRIX",-101.730581543204,21.1452527128425,1038
"CALLE BENEDICTO XX",-101.675124778186,21.1537234253958,1039
"CALLE BENEMÉRITO DE LAS AMÉRICAS",-101.705618626798,21.1164005037803,1040
"CALLE BENGALA",-101.65859343404,21.1931872478932,1041
"CALLE BENGALÍES DE CINCINNATI",-101.644113212355,21.1526728454755,1042
"CALLE BENITO GUZMÁN GUZMÁN",-101.72951239678,21.112188354509,1043
"CALLE BENITO JUÁREZ",-101.585799683409,21.0682900127739,1044
"CALLE BERENGUER",-101.716326624174,21.1290264789889,1045
"CALLE BERILIO",-101.659439536905,21.1577095876274,1046
"CALLE BERILO",-101.756846266942,21.1477291103103,1047
"CALLE BERLÍN",-101.672071716536,21.1155957301589,1048
"CALLE BERNARDINO DE SAHAGÚN",-101.7296247257,21.1021525419063,1049
"CALLE BERNARDO CHÁVEZ",-101.693213328133,21.1067795664239,1050
"CALLE BERNARDO DE BALBUENA",-101.639131693073,21.1503891970039,1051
"CALLE BERNARDO DE MENESES",-101.637720157659,21.1404373037386,1052
"CALLE BERNARDO DEL CASTILLO",-101.636306167995,21.1432117068549,1053
"CALLE BERRENDOS",-101.644270309527,21.0772282513827,1054
"CALLE BERRO",-101.647132312007,21.0864862169654,1055
"CALLE BETA",-101.621702320106,21.0901154769477,1056
"CALLE BETANIA",-101.649497787093,21.1374819336444,1057
"CALLE BETELGEUSE",-101.730865960096,21.1450110506195,1058
"CALLE BÉTICA",-101.720013333748,21.1284350506371,1059
"CALLE BETIS",-101.644799770993,21.1519688184063,1060
"CALLE BIENDA",-101.583681824956,21.0945543201258,1061
"CALLE BIRMANIA",-101.656012922059,21.1941756747676,1062
"CALLE BISMUTO",-101.650080436263,21.1580118290827,1063
"CALLE BISNU",-101.65579517191,21.1780113709281,1064
"CALLE BISONTE",-101.659550545621,21.17886624668,1065
"CALLE BISUTAS",-101.6677787362,21.1888067032668,1066
"CALLE BLAS CHUMACERO",-101.669959392512,21.1643690781705,1067
"CALLE BLAS PASCAL",-101.655918849375,21.1609823266731,1068
"CALLE BOCA CHICA",-101.684514209363,21.2079237134087,1069
"CALLE BOGOTÁ ORIENTE",-101.658904813506,21.1363811742518,1070
"CALLE BOGOTÁ PONIENTE",-101.661519908917,21.1370258100931,1071
"CALLE BOLDO",-101.676148028609,21.1898240091708,1072
"CALLE BOLÍVAR",-101.685062844375,21.1301118123104,1073
"CALLE BOLIVIA",-101.694191210456,21.1298424860419,1074
"CALLE BOLO",-101.656816712721,21.1468509493119,1075
"CALLE BOMBAY",-101.672248775061,21.093081603833,1076
"CALLE BONAIRE",-101.681549662587,21.1517333704987,1077
"CALLE BONAMPAK",-101.681476919124,21.1957571568673,1078
"CALLE BONIFACIO COLLAZO",-101.682349960282,21.1494643477016,1079
"CALLE BONSÁI",-101.674752278994,21.1626243772133,1080
"CALLE BOQUERÓN",-101.638371013212,21.0832137189381,1081
"CALLE BÓRAX",-101.584314931489,21.0975074967736,1082
"CALLE BORGONA",-101.716775894892,21.1291388663656,1083
"CALLE BORRICO",-101.680419158118,21.1986456075088,1084
"CALLE BÓSFORO",-101.648642065979,21.1292839180185,1085
"CALLE BOSQUE",-101.665706880768,21.1307777845672,1086
"CALLE BOSQUE ALPINO",-101.658305758004,21.0852984292791,1087
"CALLE BOSQUE ANDINO",-101.606320693545,21.097368670228,1088
"CALLE BOSQUE ANTÁRTICO",-101.628571403048,21.1609011457713,1089
"CALLE BOSQUE CARIBEÑO",-101.60549955586,21.0954207341796,1090
"CALLE BOSQUE CARIOCA",-101.605966742871,21.0971624601794,1091
"CALLE BOSQUE CHILENO",-101.661430734841,21.0844696302693,1092
"CALLE BOSQUE COLOMBIANO",-101.66158384262,21.0829461292605,1093
"CALLE BOSQUE DE ÁLAMOS",-101.670282740156,21.1718058914288,1094
"CALLE BOSQUE DE CALAK-MUL",-101.658271545096,21.0840595016447,1095
"CALLE BOSQUE DE CAMELINAS",-101.60647204315,21.0708066719904,1096
"CALLE BOSQUE DE COLORINES",-101.669429108167,21.1715766326555,1097
"CALLE BOSQUE DE ENCINOS",-101.669587218875,21.1719349918065,1098
"CALLE BOSQUE DE EUCALIPTOS",-101.669609616491,21.17232055455,1099
"CALLE BOSQUE DE FRANCIA",-101.677124438742,21.1605600275233,1100
"CALLE BOSQUE DE GOMERA",-101.658730354023,21.0841929673316,1101
"CALLE BOSQUE DE HUIZACHES",-101.669111353406,21.1733380358218,1102
"CALLE BOSQUE DE IRLANDA",-101.676830866751,21.1608611214436,1103
"CALLE BOSQUE DE ITALIA",-101.677635625983,21.1606222911859,1104
"CALLE BOSQUE DE JACARANDAS",-101.66963911965,21.1726970125571,1105
"CALLE BOSQUE DE LA CAÑADA",-101.675658613954,21.1642870159331,1106
"CALLE BOSQUE DE LOS CIRUELOS",-101.670899087823,21.1682843018791,1107
"CALLE BOSQUE DE LOS LEONES",-101.675465423391,21.1661575671181,1108
"CALLE BOSQUE DE LOS MANGLARES",-101.672215456978,21.1691227928827,1109
"CALLE BOSQUE DE LOS NARANJOS",-101.67138986495,21.1676634674951,1110
"CALLE BOSQUE DE LOS TUXTLAS",-101.657874264186,21.0839526055284,1111
"CALLE BOSQUE DE MICHOACÁN",-101.679277571303,21.1616503008208,1112
"CALLE BOSQUE DE ORDESA",-101.65888030788,21.0856633399912,1113
"CALLE BOSQUE DE RÍA LAGARTO",-101.659907555789,21.08396783195,1114
"CALLE BOSQUE DE ROBLES",-101.668526254483,21.1741981087558,1115
"CALLE BOSQUE DE SAUCES",-101.670575341779,21.1744322769281,1116
"CALLE BOSQUE DE TECAMACHALCO",-101.675180716917,21.1657546672441,1117
"CALLE BOSQUE DEL AJUSCO",-101.67721253543,21.1652835978598,1118
"CALLE BOSQUE DEL CARAJONAI",-101.659124311038,21.084305814262,1119
"CALLE BOSQUE DEL NORTE",-101.675218572079,21.1597404726447,1120
"CALLE BOSQUE DEL OCOTE",-101.657088334059,21.083734910238,1121
"CALLE BOSQUE EL GRANJENO",-101.656078130102,21.0827880707129,1122
"CALLE BOSQUE EL GUAJITO",-101.65575146216,21.0836791306874,1123
"CALLE BOSQUE GAUCHO",-101.605763149849,21.0970429591653,1124
"CALLE BOSQUE GLACIAL",-101.628375015395,21.161294240337,1125
"CALLE BOSQUE LACANDÓN",-101.657474886057,21.0838448415662,1126
"CALLE BOSQUE LATINOAMERICANO",-101.66286653846,21.0827712947595,1127
"CALLE BOSQUE MAYA",-101.65480192377,21.083608199359,1128
"CALLE BOSQUE MERIDIONAL",-101.627772857232,21.1608103061508,1129
"CALLE BOSQUE NACIONALES",-101.675714631825,21.1634643134274,1130
"CALLE BOSQUE SEPTENTRIONAL",-101.627545726254,21.1595269816849,1131
"CALLE BOSQUE SUBMARINO",-101.628794354876,21.160558594004,1132
"CALLE BOSQUE SUREÑO",-101.655576541324,21.0828911087377,1133
"CALLE BOSQUE TEMPLADO",-101.630742897966,21.1616015081032,1134
"CALLE BOSQUE TROPICAL",-101.630665774806,21.162383138571,1135
"CALLE BOSQUES ANDINOS",-101.656817104826,21.0807072715234,1136
"CALLE BOSQUES BOREALES",-101.658064679441,21.1690384014012,1137
"CALLE BOSQUES CANADIENSES",-101.657448923529,21.0810815279902,1138
"CALLE BOSQUES DANESES",-101.658228568294,21.0812164982428,1139
"CALLE BOSQUES DE AGUA AZUL",-101.677349367279,21.1626550449944,1140
"CALLE BOSQUES DE ATEMAJAC",-101.677327515552,21.1620908274298,1141
"CALLE BOSQUES DE BAVIERA",-101.656733428305,21.1679261990349,1142
"CALLE BOSQUES DE BORGOÑA",-101.656413690539,21.1677055269885,1143
"CALLE BOSQUES DE CHAPULTEPEC",-101.674223091822,21.1585781699466,1144
"CALLE BOSQUES DE CIPRESES",-101.670024298383,21.1756761355452,1145
"CALLE BOSQUES DE COVADONGA",-101.659694648489,21.0852390101722,1146
"CALLE BOSQUES DE DATMOR",-101.660458392341,21.0839216220853,1147
"CALLE BOSQUES DE FRESNOS",-101.669242352253,21.1749778947141,1148
"CALLE BOSQUES DE JEREZ",-101.644912559467,21.083519257308,1149
"CALLE BOSQUES DE LA BOHEMIA",-101.67463365392,21.1592178963888,1150
"CALLE BOSQUES DE LA CAÑADA",-101.676454060706,21.1639559494076,1151
"CALLE BOSQUES DE LA PRESA",-101.677228601818,21.1644321449276,1152
"CALLE BOSQUES DE LA PRIMAVERA",-101.676981093103,21.1661697376433,1153
"CALLE BOSQUES DE LAS JACARANDAS",-101.676446782493,21.1663884338791,1154
"CALLE BOSQUES DE LAS LOMAS",-101.675620715623,21.1661249711905,1155
"CALLE BOSQUES DE LOS CEDROS",-101.676139212555,21.1632123971345,1156
"CALLE BOSQUES DE MEZQUITES",-101.669718664685,21.1743292335074,1157
"CALLE BOSQUES DE ORIENTE",-101.655764165983,21.1672710438237,1158
"CALLE BOSQUES DE PIRULES",-101.66986241232,21.1739869614292,1159
"CALLE BOSQUES DE ROBLES",-101.669504465958,21.1746547844908,1160
"CALLE BOSQUES DE VERDÚN",-101.656093974357,21.1674954255735,1161
"CALLE BOSQUES DE VIENA",-101.674094736983,21.1589545632026,1162
"CALLE BOSQUES DE VISCAIA",-101.659552766947,21.0844201972344,1163
"CALLE BOSQUES DEL LAGO",-101.673641545221,21.1587018429158,1164
"CALLE BOSQUES DEL PALMAR",-101.673062995161,21.1592045945165,1165
"CALLE BOSQUES DEL PARAÍSO",-101.675788035389,21.15907773435,1166
"CALLE BOSQUES DEL REFUGIO",-101.71497995596,21.1555306939864,1167
"CALLE BOSQUES DEL RHIN",-101.657631954451,21.1681146861439,1168
"CALLE BOSQUES DEL VALLE",-101.678525238049,21.1617716238614,1169
"CALLE BOSQUES ECUATORIALES",-101.656913026515,21.1683350785011,1170
"CALLE BOSQUES EUSINOS",-101.699993889007,21.1566141171479,1171
"CALLE BOSQUES GRIEGOS",-101.657842692586,21.0811474267124,1172
"CALLE BOSQUES GUADARRAMA",-101.658996307833,21.0852795956769,1173
"CALLE BOSQUES NORDÍES",-101.677093610881,21.1635397647484,1174
"CALLE BOSQUES NORUEGOS",-101.659010428988,21.0813368707001,1175
"CALLE BOSQUES POLACOS",-101.658614596886,21.081278445344,1176
"CALLE BOSQUES PRIMAVERALES",-101.659007034947,21.1689311500526,1177
"CALLE BOSQUES REALES",-101.657152756994,21.0813760280813,1178
